,pred
1241,0.07402039621779037
1242,0.08556392081501055
1243,0.010868566238484206
1244,0.0685821091421749
1245,0.001038510742794163
1246,0.006327694466744027
1247,0.027330838721891532
1248,0.00031397678391672905
1249,0.06778204987552641
1250,0.0017556655451719844
1251,0.37997408309667796
1252,0.012001550112462967
1253,0.005833234860593253
1254,0.3970840049339624
1255,0.029810963142244105
1256,0.6804803259594051
1257,0.1962954095322428
1258,0.24518991148644942
1259,0.007251015333231429
1260,0.005835257335659985
1261,0.3067207638429368
1262,0.32601078329714117
1263,0.02101243719394058
1264,0.21122352648563872
1265,0.007327179258120454
1266,0.02151844868262027
1267,0.4478869839592264
1268,0.09792514567641551
1269,0.011281139541602005
1270,0.997155487250823
1271,0.000692682874167451
1272,0.002607795755425427
1273,0.6411624938467284
1274,0.13736785782843794
1275,0.06184875572195123
1276,0.25716984667549386
1277,0.008425809377893707
1278,0.010118445606181898
1279,0.03325142157391945
1280,0.1510836910866175
1281,0.020604839381328833
1282,0.4616003800957973
1283,0.05962763297216522
1284,0.0020988872606348633
1285,0.09572861162020059
1286,0.114760237680477
1287,0.009634519691541424
1288,0.33280536159781055
1289,0.0007761558163502743
1290,0.3621866650276752
1291,0.009226113819116808
1292,0.014578465700823324
1293,0.013638904198543444
1294,0.057273706117812885
1295,0.0008650497544274522
1296,0.24422552830846156
1297,0.18209266626935885
1298,0.7224881007459419
1299,0.9723302588281003
1300,0.00591920019484598
1301,0.0016764673587324902
1302,0.013515997049250772
1303,0.007372623986010599
1304,0.025173766619587354
1305,0.2900283843780224
1306,0.18285431040248898
1307,0.008340278218344072
1308,0.24075595572703506
1309,0.11181434908956883
1310,0.7030702095212628
1311,0.00915585196740855
1312,0.021791143760822036
1313,0.7990509489730562
1314,0.027054290602594656
1315,0.01527734863819702
1316,0.1880596545583746
1317,0.4829998840428965
1318,0.21373415387366093
1319,0.12170490799512258
1320,0.004470041864322778
1321,0.05778447530859809
1322,0.02230924626325683
1323,0.0069421582373078135
1324,0.3770110703072815
1325,0.7683079268302226
1326,0.9966577684736753
1327,0.7661552345444023
1328,0.5794209874559048
1329,0.014829069136573033
1330,0.007508609801742357
1331,0.996328452393745
1332,0.008061864732238003
1333,0.7269999956077473
1334,0.000588373442587571
1335,0.03721116999741637
1336,0.6340907486479845
1337,0.0010647909425217455
1338,0.008297334551970752
1339,0.0067279113077868815
1340,0.9972845391742646
1341,0.0062499520835396696
1342,0.0008656482328540955
1343,0.0454938411646713
1344,0.003019179191472961
1345,0.4828142844466385
1346,0.4276152912689006
1347,0.1688659094388716
1348,0.037495944713785236
1349,0.06849408446783549
1350,0.12585868405927733
1351,0.1248848200591581
1352,0.9806542612199975
1353,0.32311374144564536
1354,0.5109183645487103
1355,0.13797391124741218
1356,0.3599574012009382
1357,0.0008250835555885871
1358,0.04666883316909739
1359,0.12316878486302699
1360,0.42094125874209176
1361,0.9896602386408084
1362,0.007750504643262605
1363,0.0026735884983151263
1364,0.09465886052782638
1365,0.130258034099608
1366,0.0005672718140454007
1367,0.011151531815706769
1368,0.004758445810435292
1369,0.06448089360884637
1370,0.037651508153101795
1371,0.0007024402765940375
1372,0.7611655588324336
1373,0.0008365361514997506
1374,0.05458467891220212
1375,0.9282262549527669
1376,0.5503452255917759
1377,0.056324002994559696
1378,0.08590414181104016
1379,0.0005772100533772949
1380,0.10938104270923013
1381,0.0019311473864887384
1382,0.007438571625998489
1383,0.011992235306358904
1384,0.9130953534658064
1385,0.011408957763230072
1386,0.007110709849239033
1387,0.5027681123985487
1388,0.5286164441419825
1389,0.7047080933160014
1390,0.010957771000944255
1391,0.0008850279063989213
1392,0.9751463471996092
1393,0.002768326244644911
1394,0.006448047574224675
1395,0.5165013600228211
1396,0.27929968399468763
1397,0.007301749637105555
1398,0.008524932322493328
1399,0.07965957441274577
1400,0.015525731533528913
1401,0.24890323008318313
1402,0.10940057884523201
1403,0.005788048193564198
1404,0.5536877954351908
1405,0.005190677774781853
1406,0.0030049251826567195
1407,0.28064352230132183
1408,0.014612890229117485
1409,0.5611119437546047
1410,0.04998374210618808
1411,0.005884330741095189
1412,0.848585708585815
1413,0.00351119291763095
1414,0.48988034850519563
1415,0.0010131422118653944
1416,0.6979178407515376
1417,0.9829400726347971
1418,0.01056679306678234
1419,0.02523553046228268
1420,0.00105776150035117
1421,0.33768754029299014
1422,0.05469264769968315
1423,0.04210566285752593
1424,0.30372661068652257
1425,0.0017635068137383267
1426,0.012639020131211211
1427,0.27811756277622635
1428,0.16485444037272895
1429,0.3187695033430869
1430,0.3509304087642207
1431,0.05861033436330511
1432,0.06359360898822863
1433,0.06014647369630246
1434,0.18097973874499965
1435,0.004852342112426493
1436,0.7220211625884251
1437,0.01342123240850437
1438,0.01120699977786321
1439,0.37905258576790235
1440,0.00043906732400703416
1441,0.004643617381388576
1442,0.835465793298614
1443,0.02445872422447882
1444,0.025059802845548443
1445,0.15771150516251745
1446,0.6517495524462616
1447,0.022152985295249707
1448,0.8020060526323071
1449,0.01753103074608691
1450,0.022690065975758046
1451,0.09714722617619125
1452,0.00460622784645482
1453,0.008518793299476536
1454,0.027833536750259902
1455,0.015253983820097192
1456,0.00373154365297978
1457,0.01728844192129601
1458,0.001510195125635705
1459,0.7469671517154906
1460,0.0015692926173145215
1461,0.30794573088580757
1462,0.06447049421040286
1463,0.008754032025399894
1464,0.018531897190949095
1465,0.6313974969077103
1466,0.11649615980735405
1467,0.9939654715901517
1468,0.11850447363529143
1469,0.15791925658652192
1470,0.4946185455860451
1471,0.5788011239976479
1472,0.07491821521007987
1473,0.02270315275255874
1474,0.1836477695212572
1475,0.9973700157054808
1476,0.9937776662249174
1477,0.2537129457634254
1478,0.004409866377960531
1479,0.13623125361785446
1480,0.0395960057040021
1481,0.06984475776799992
1482,0.023573169052234322
1483,0.30448379508199014
1484,0.794864485721697
1485,0.006567061868811415
1486,0.002590974922769904
1487,0.0008786696515801842
1488,0.028908893316125388
1489,0.8152176634934866
1490,0.4243424441490866
1491,0.27380998866281864
1492,0.002599626254214607
1493,0.006534394250327349
1494,0.10553914489091552
1495,0.3607361241495452
1496,0.3078373419101529
1497,0.11129713451649495
1498,0.07184071769507448
1499,0.03940759581690579
1500,0.7976654143962656
1501,0.08843956600417015
1502,0.31107406225706646
1503,0.994468658753726
1504,0.5159244472903715
1505,0.2575354810506313
1506,0.004366080369643514
1507,0.004095427813117783
1508,0.0017354006851888377
1509,0.07363630348233773
1510,0.05761707580717044
1511,0.14127250219991405
1512,0.7324632016526152
1513,0.7843664183410048
1514,0.00813681920382483
1515,0.06849921794104975
1516,0.03656395082814841
1517,0.021290887618531564
1518,0.34401921437493577
1519,0.12441709692989844
1520,0.3536761589022897
1521,0.9967029932054124
1522,0.012501864990823224
1523,0.1486895281956375
1524,0.09545383027004772
1525,0.9185110541009492
1526,0.0006720847841832132
1527,0.0006599484065241627
1528,0.9976301416189186
1529,0.012171975712070316
1530,0.3182341084382684
1531,0.045869501405584726
1532,0.08470755496099747
1533,0.015533299643474432
1534,0.0005584292971776104
1535,0.041078003150324255
1536,0.04815568130891678
1537,0.021821111445817606
1538,0.03325008597092193
1539,0.018545512043499003
1540,0.003062926704413887
1541,0.7915539988547463
1542,0.427997955735435
1543,0.9978343524746597
1544,0.014714953864640088
1545,0.31933891402194825
1546,0.0184714796540598
1547,0.45284048788824327
1548,0.23951094680872906
1549,0.0244873980110375
1550,0.053523700133105145
1551,0.6558528456773569
1552,0.001335402342371214
1553,0.011919510702916494
1554,0.4762657108270153
1555,0.519169010214267
1556,0.004968153493386487
1557,0.04538353323733329
1558,0.004454457741869868
1559,0.00667313546158752
1560,0.028007814184990782
1561,0.008286542690781528
1562,0.6683089313474218
1563,0.0006598973920792568
1564,0.0036828105117546793
1565,0.025620685299617488
1566,0.25445419777556205
1567,0.0007788745679558085
1568,0.10322464461479129
1569,0.0035025970080059432
1570,0.36958497010186003
1571,0.13450728178775762
1572,0.06248299532381623
1573,0.051319845073103984
1574,0.0016624974089534878
1575,0.005034525624342047
1576,0.0018439626936476586
1577,0.10047377963826931
1578,0.4673713813282761
1579,0.008517736713146783
1580,0.5178462901018847
1581,0.8591766095176037
1582,0.6185131789536278
1583,0.8070924317925795
1584,0.8124968678809509
1585,0.003158827648895132
1586,0.037669945880484425
1587,0.1907667256745523
1588,0.45946414845106814
1589,0.5910377852497485
1590,0.4049833411337467
1591,0.012308429539993436
1592,0.3323157258459209
1593,0.7653982394539176
1594,0.11205821342673149
1595,0.6232602287053423
1596,0.32320413481121246
1597,0.285409973984827
1598,0.02878892170735068
1599,0.6836219172355911
1600,0.6074873110053768
1601,0.06654498217363614
1602,0.008864783733663064
1603,0.008158589376905077
1604,0.5077974355899741
1605,0.712598670705207
1606,0.41187916716951245
1607,0.021736267654206293
1608,0.5473872566558996
1609,0.15090805270589028
1610,0.4993474199150935
1611,0.3905850847752414
1612,0.0007811453685775735
1613,0.6699610331342901
1614,0.6457723906390463
1615,0.0064701090763951905
1616,0.842673445970513
1617,0.48922327517864256
1618,0.008734950729850956
1619,0.12177369789136641
1620,0.07201914210339305
1621,0.004943265571411737
1622,0.13759468842163416
1623,0.4365758823894932
1624,0.3037886357200775
1625,0.775076280328843
1626,0.06352326549222628
1627,0.008865258446946928
1628,0.4637583720400977
1629,0.5546125865094814
1630,0.0011139427069637073
1631,0.11939355432179158
1632,0.0345763239996323
1633,0.004816209718530214
1634,0.13444968787116043
1635,0.6448988409674465
1636,0.001050774691253863
1637,0.6476061522931419
1638,0.01691775667757727
1639,0.014149276557756487
1640,0.3550167085922376
1641,0.006728386157070991
1642,0.586761395256178
1643,0.005759115770886528
1644,0.7302021988424697
1645,0.6830198952274695
1646,0.2914141781125143
1647,0.002387793352080994
1648,0.5028199513459443
1649,0.6099922081505178
1650,0.039273435679127854
1651,0.946297931516481
1652,0.33645045290988584
1653,0.17750129582804303
1654,0.015162845384002947
1655,0.008683162522728338
1656,0.6806562213348268
1657,0.24336367846509133
1658,0.9966291031471651
1659,0.1963185277661551
1660,0.2952276942624973
1661,0.0005191006972351925
1662,0.0007323231908201136
1663,0.28320769659797856
1664,0.029910594549056452
1665,0.006372089541804758
1666,0.009683157264441836
1667,0.031583020180339226
1668,0.3453869213627895
1669,0.0007761923190213974
1670,0.29081910326118426
1671,0.0038908248257591136
1672,0.8610882647790694
1673,0.4807257380779051
1674,0.09896054644634786
1675,0.8321663636604477
1676,0.0767820314620369
1677,0.5417005460108676
1678,0.016854852001977012
1679,0.006839242636439926
1680,0.13020135306775418
1681,0.07646514211400923
1682,0.09633516455615483
1683,0.6708376420886434
1684,0.025691358891456347
1685,0.18008775212781752
1686,0.07155333678491048
1687,0.00660087931019667
1688,0.07303349078101587
1689,0.995542763193218
1690,0.8221745021738325
1691,0.04120664611733956
1692,0.0914509805305704
1693,0.9838385616414117
1694,0.06882447404150388
1695,0.0018374070254050508
1696,0.9330287764739948
1697,0.15518584579753875
1698,0.5223322647872464
1699,0.44267789210803776
1700,0.0193311045460058
1701,0.6634450342621441
1702,0.6930603152696888
1703,0.09774344395265153
1704,0.018396662270588452
1705,0.16356550376342868
1706,0.03788538020621728
1707,0.48104381896440584
1708,0.15665240417457085
1709,0.0005675311077128782
1710,0.0007459018104982629
1711,0.031643731064106326
1712,0.06903928493202927
1713,0.4481419014711506
1714,0.12790745882631893
1715,0.00926353341347086
1716,0.05202398588433407
1717,0.026615914255649204
1718,0.0021614773651959245
1719,0.012950255575224636
1720,0.8132411558990145
1721,0.1199259041366687
1722,0.07367519152732303
1723,0.0014623234024009842
1724,0.017274755555127686
1725,0.20678880671170016
1726,0.059244304586999225
1727,0.2626164715760714
1728,0.5143176564109535
1729,0.5451201985892709
1730,0.401125090727392
1731,0.011456075942627994
1732,0.09572447833341993
1733,0.009142158837021668
1734,0.2929903825110472
1735,0.022944431220112246
1736,0.5852675728160999
1737,0.021938579626164623
1738,0.14218273214591207
1739,0.019421331028162445
1740,0.0006194836649135531
1741,0.9904654454477222
1742,0.5284171725784398
1743,0.3068280791364579
1744,0.28526860410748706
1745,0.6284959706535143
1746,0.5424768811338605
1747,0.0499040621857435
1748,0.01955100073197726
1749,0.7423343456330218
1750,0.0030034987939398772
1751,0.4037806633736377
1752,0.05801047151879298
1753,0.04401379995261779
1754,0.002091876308588544
1755,0.028590738901544618
1756,0.0888510229429627
1757,0.06263311066644224
1758,0.020197284703569622
1759,0.0043928819351573235
1760,0.046442496846270415
1761,0.011676045542501274
1762,0.07356283032627514
1763,0.05939136624947131
1764,0.20463968409674954
1765,0.4841355624250118
1766,0.0004826011531614997
1767,0.32748951325723435
1768,0.8083662154218855
1769,0.010989492948836957
1770,0.009673385297326689
1771,0.7226491043300108
1772,0.03210413028866631
1773,0.09973359423506102
1774,0.025454894376385328
1775,0.029336638958294747
1776,0.006325504509162882
1777,0.00658630605875534
1778,0.16961932452965356
1779,0.3934063841546939
1780,0.0016812783575651381
1781,0.3626871690611026
1782,0.011311191456341949
1783,0.0008278365400795565
1784,0.10365430306867246
1785,0.12509505601016224
1786,0.6053958282872485
1787,0.009128627150460507
1788,0.0008490102894691062
1789,0.04097164053734968
1790,0.015929916160621962
1791,0.9967648166752037
1792,0.006655442751436934
1793,0.007083166118175551
1794,0.0013648249771873139
1795,0.9675436925355545
1796,0.37610953824610144
1797,0.0897447841270461
1798,0.013611589258653583
1799,0.11725901248902598
1800,0.0003341822197131248
1801,0.007538595949064692
1802,0.001436371669619108
1803,0.013166126665611793
1804,0.050031539911341315
1805,0.23858173063988736
1806,0.9950201955910563
1807,0.0024118791357246815
1808,0.016383380666522777
1809,0.01887724369454155
1810,0.8005986179264518
1811,0.041371298480808484
1812,0.013968046978988055
1813,0.0011809195217220819
1814,0.016957211558702723
1815,0.07940464059941736
1816,0.05308459412966005
1817,0.02725917288720588
1818,0.0009075882823342588
1819,0.41791315398944157
1820,0.001588349099586606
1821,0.15256503867009677
1822,0.5733683968655071
1823,0.004855174997811479
1824,0.7080373455762483
1825,0.9120055350025282
1826,0.9983306070543364
1827,0.025161834941632207
1828,0.0015275455353291054
1829,0.006531518604048761
1830,0.5776343436341028
1831,0.021271095723578954
1832,0.22854617865176963
1833,0.04531014647255102
1834,0.2954546886032774
1835,0.008169861246815876
1836,0.39407218671538524
1837,0.10344282085824306
1838,0.001819028223754132
1839,0.004733163861788634
1840,0.0009086284130426923
1841,0.012522552649033786
1842,0.15004679196876713
1843,0.4597849110568902
1844,0.011592857729784866
1845,0.3677223464624753
1846,0.010193492656542088
1847,0.000925538743997022
1848,0.05384112221038354
1849,0.8990300786809983
1850,0.003588907802502826
1851,0.02116602673202855
1852,0.13652034983810016
1853,0.5383625804507713
1854,0.701847946684802
1855,0.038269785904996
1856,0.9931271511822182
1857,0.009970443659689443
1858,0.7144982585252773
1859,0.03280913160674759
1860,0.0010070668142762927
1861,0.9863186394966841
1862,0.037529079816887814
1863,0.018452104147474384
1864,0.5921927359553258
1865,0.07055948987612358
1866,0.996123482210288
1867,0.005781363142754377
1868,0.9082206254899965
1869,0.17571512482886184
1870,0.050960115317691054
1871,0.046307464874369264
1872,0.009850182339996091
1873,0.7979302477178933
1874,0.3892487271561963
1875,0.02757629952418818
1876,0.1385644267724252
1877,0.017682013126633585
1878,0.03183462441940676
1879,0.28070140150401257
1880,0.0006156300544029655
1881,0.9847579467778228
1882,0.22218446098239206
1883,0.9948830251125248
1884,0.38551528189188783
1885,0.11436519425795451
1886,0.003078302785771489
1887,0.9848147347325005
1888,0.4468498857737102
1889,0.6898518135218606
1890,0.03695523635053902
1891,0.8374686739879397
1892,0.11616284610149066
1893,0.037693455625895836
1894,0.3311959356044626
1895,0.10842179421631068
1896,0.08716824855359244
1897,0.004129717315672195
1898,0.0033623030789420587
1899,0.00245049318136223
1900,0.5032442461284162
1901,0.26896234402592595
1902,0.9209902685700903
1903,0.730710259164791
1904,0.3919739360653891
1905,0.02436474931910891
1906,0.15865547326295554
1907,0.009857167104355826
1908,0.23151258667687694
1909,0.5312490248792826
1910,0.685612698162694
1911,0.08530928101755351
1912,0.4417840665535421
1913,0.5929384726408524
1914,0.05766809208624669
1915,0.0035722802117219904
1916,0.022179824241179927
1917,0.16607952856983832
1918,0.23671595043375496
1919,0.014043286038687784
1920,0.41969098725677395
1921,0.2997783938067906
1922,0.25728837004031935
1923,0.6620488985014071
1924,0.02572019923792951
1925,0.2138141415270345
1926,0.00709456179627191
1927,0.045728864866426175
1928,0.21542601864095667
1929,0.023745054410235472
1930,0.04750565099114876
1931,0.4426404691412533
1932,0.15230291766550194
1933,0.28368652424498453
1934,0.04394029059376224
1935,0.026530683230871432
1936,0.036407261324968306
1937,0.009782298718398127
1938,0.0815271512106086
1939,0.3141873015038494
1940,0.28994136430565826
1941,0.20520816426504485
1942,0.07758380994202209
1943,0.13406612650334845
1944,0.009872385213080483
1945,0.4735176020751908
1946,0.0003232912387126798
1947,0.2725735739545408
1948,0.41498430517237
1949,0.01425805731514271
1950,0.19850891056677716
1951,0.03696371045440659
1952,0.3841679579539394
1953,0.0011063717664561343
1954,0.991721859879333
1955,0.012320593423285755
1956,0.0036475352058695826
1957,0.009150302438702664
1958,0.010435274302475706
1959,0.0006941412166332366
1960,0.0648793576525901
1961,0.6991047553394273
1962,0.011804962106776689
1963,0.5092810453293585
1964,0.16959205348809608
1965,0.38946518547864756
1966,0.01618832171569719
1967,0.7058979942295713
1968,0.032843696328808916
1969,0.00914059390555688
1970,0.013908097230732004
1971,0.014763165279883745
1972,0.0019420541302763417
1973,0.15483897724155604
1974,0.03494058152299729
1975,0.35888053131341885
1976,0.0173023978594657
1977,0.43086147846875184
1978,0.0009978299386493195
1979,0.9033611438756463
1980,0.3844655856970411
1981,0.3102412635591845
1982,0.03040901027220745
1983,0.0007581637898248797
1984,0.44962820315345353
1985,0.011039746017019738
1986,0.261306143306707
1987,0.09214184775397222
1988,0.4048212888617062
1989,0.4166544081421823
1990,0.020938806371359694
1991,0.4219048852127698
1992,0.44549345648729743
1993,0.0023605064689047107
1994,0.0006891447838713899
1995,0.0005037989467440319
1996,0.7735927870696128
1997,0.9926220755550978
1998,0.021159228912605448
1999,0.004170400760545267
2000,0.5728520602244863
2001,0.07753337311658191
2002,0.0006160825188692918
2003,0.5118440064676879
2004,0.6795876686420099
2005,0.0013855569154242386
2006,0.0048802958586347195
2007,0.00296046614808011
2008,0.025764399971025125
2009,0.21535598702968348
2010,0.006766187147089949
2011,0.006586609604817607
2012,0.006010564895898713
2013,0.012691915822528023
2014,0.7890788832938935
2015,0.42307140526397913
2016,0.6318752375952407
2017,0.0005401664641806369
2018,0.5250786771726162
2019,0.4872252354684541
2020,0.8210643921605079
2021,0.8397660121896463
2022,0.0012930815505533396
2023,0.9898327329640809
2024,0.016224412311901366
2025,0.010308308709451972
2026,0.5223679721763667
2027,0.25452322550581535
2028,0.24372720897352823
2029,0.00561550901013761
2030,0.025216253478573522
2031,0.2939623127808324
2032,0.7831800445170968
2033,0.989632244593797
2034,0.005694987764760518
2035,0.014007952803493266
2036,0.009476151964257502
2037,0.03229676166734019
2038,0.004841756449131477
2039,0.017977037252135016
2040,0.3989989567582477
2041,0.015535267415963328
2042,0.32519931371176863
2043,0.013507504318408348
2044,0.4936229201085175
2045,0.8861926413141638
2046,0.3086164359001598
2047,0.0005410352270885734
2048,0.002766589000277956
2049,0.4610947300872939
2050,0.3673772983750227
2051,0.011935824720049493
2052,0.1287459963086013
2053,0.8380836420143929
2054,0.002284599576262568
2055,0.1565302439142122
2056,0.045930211979246446
2057,0.012082908476496247
2058,0.5396012188821718
2059,0.006017602905510482
2060,0.44087850940999646
2061,0.2917770905222524
2062,0.5458848996040755
2063,0.07431504721058983
2064,0.04037588944112667
2065,0.9934781277558861
2066,0.009893160149908778
2067,0.003311652889527715
2068,0.029409846340513003
2069,0.45108172344113223
2070,0.1350174773420038
2071,0.19729062328162006
2072,0.6156368973376631
2073,0.1605710657857617
2074,0.03965611143348785
2075,0.01470980530098288
2076,0.02805919540457572
2077,0.38617991143925556
2078,0.007657628150954738
2079,0.015915918167251707
2080,0.49956017110074025
2081,0.0035811329348693333
2082,0.6743154610066603
2083,0.7776598587667848
2084,0.007567238687107603
2085,0.0005578651085898784
2086,0.887735042047397
2087,0.0005636379027641402
2088,0.25377925810078644
2089,0.004604409938534074
2090,0.00671051141703959
2091,0.10034341513208014
2092,0.0011200149216169912
2093,0.016524317736711133
2094,0.12989898328518323
2095,0.010454016940993419
2096,0.07720940358872316
2097,0.0052319972091767865
2098,0.030277040899231812
2099,0.0024961330727118775
2100,0.0540257630836939
2101,0.6330993038345945
2102,0.9773521020858337
2103,0.018313911654653913
2104,0.21378577037830657
2105,0.013627486984513786
2106,0.03923493272684987
2107,0.029213768835234986
2108,0.027898706401349047
2109,0.05557909482731806
2110,0.4690022634100831
2111,0.010540761920507053
2112,0.0006794849319980949
2113,0.00454622756589112
2114,0.000569631053376667
2115,0.02680845846693549
2116,0.9956127409283256
2117,0.04697422304247689
2118,0.004492323665883447
2119,0.09022432263583059
2120,0.22427486126986074
2121,0.0081220618822599
2122,0.004913313460842559
2123,0.020921413652669744
2124,0.007003821778312972
2125,0.38304681285432496
2126,0.654944115430575
2127,0.665839436127573
2128,0.2672664579984733
2129,0.09891173533721849
2130,0.010608417448247823
2131,0.012472765906811317
2132,0.07341503865402425
2133,0.6269925207863839
2134,0.003312356646635192
2135,0.038557058547697996
2136,0.0497549128708378
2137,0.02707666772321656
2138,0.7406954720818113
2139,0.005145928540362334
2140,0.06416006661403925
2141,0.006123679951865093
2142,0.6400563455562337
2143,0.0016446457608843017
2144,0.012107893399053707
2145,0.08601102756686557
2146,0.01093147177007582
2147,0.5596907462477592
2148,0.8061785548276167
2149,0.5502699259065617
2150,0.1612791361454784
2151,0.635270266581957
2152,0.45268461301591006
2153,0.2343487178352008
2154,0.9924391517512351
2155,0.7047080933160014
2156,0.0067666445877309685
2157,0.048106878696217104
2158,0.0023982927118875747
2159,0.03347363954204561
2160,0.0008694184891608587
2161,0.010559987869863589
2162,0.9841645118579455
2163,0.04037781308734374
2164,0.9975364093386955
2165,0.376521226120412
2166,0.019888304172495222
2167,0.7222302848661442
2168,0.1552603543371774
2169,0.04355531308099615
2170,0.19833668573158006
2171,0.10176519735134831
2172,0.001117826176170096
2173,0.011336273984906178
2174,0.4869820381394357
2175,0.24679967693326443
2176,0.06242134768220193
2177,0.008296993798823453
2178,0.29695291321299155
2179,0.13691456850678302
2180,0.023333439525893916
2181,0.014380016296918723
2182,0.003398587185576893
2183,0.05024807719164537
2184,0.19858268977211224
2185,0.6606578604129014
2186,0.41013983058475445
2187,0.7203648260797674
2188,0.2681632868552017
2189,0.7830109005927062
2190,0.9775205779145938
2191,0.3742967223582771
2192,0.8423160284551721
2193,0.017522632917988085
2194,0.004178938112896707
2195,0.048661080017681296
2196,0.000703865321399005
2197,0.01186929817711153
2198,0.004403520834188455
2199,0.7375818002379594
2200,0.010631581288438479
2201,0.6651447158956197
2202,0.0009238768625836983
2203,0.45566532915523233
2204,0.08573987087609064
2205,0.01421608101854785
2206,0.10568176888534533
2207,0.0034435124464535054
2208,0.9944463658698814
2209,0.13949652075936178
2210,0.016527141581977614
2211,0.004235442369615934
2212,0.000780335284762067
2213,0.09021836648774961
2214,0.0009281069856107553
2215,0.19999172995657025
2216,0.17493061826581602
2217,0.0060995292627228
2218,0.008333222731276745
2219,0.6417205458808959
2220,0.15275137948368364
2221,0.8431190844455636
2222,0.007698007188988654
2223,0.987768697937116
2224,0.41675359940567885
2225,0.06129739611776368
2226,0.011890843767951584
2227,0.0011325321583489035
2228,0.001657101198069777
2229,0.033559206051045704
2230,0.1595989652715495
2231,0.9979917851070427
2232,0.0034952342509372313
2233,0.290528012041272
2234,0.3864583006529004
2235,0.23641398373722353
2236,0.007352477776529526
2237,0.0005684104038921663
2238,0.321476407114205
2239,0.9965007578867715
2240,0.4011851709665271
2241,0.2518064061427692
2242,0.0018791526251337003
2243,0.060314514368762485
2244,0.011029749804130577
2245,0.0030001267463130297
2246,0.11701003445183614
2247,0.03231337905965074
2248,0.09856034838199869
2249,0.16068587788241942
2250,0.007255836686875008
2251,0.39532359957854984
2252,0.15964791899162725
2253,0.0010232494558819478
2254,0.19831807270832635
2255,0.8392592023045987
2256,0.004583532404127972
2257,0.04870175477537228
2258,0.5232718188094914
2259,0.9133255286891208
2260,0.026809653755450132
2261,0.09866830553829072
2262,0.014713714589978487
2263,0.5877413806843224
2264,0.5865507890168502
2265,0.03491365810879892
2266,0.00608490126804761
2267,0.5801171273206611
2268,0.0839758756598004
2269,0.07337178904633847
2270,0.007786255625426873
2271,0.0014625369109135477
2272,0.09611178771611749
2273,0.012912879496363133
2274,0.38887735464390216
2275,0.005763222275884304
2276,0.09822050163822663
2277,0.10631146728784922
2278,0.4025378283712695
2279,0.04910137993708838
2280,0.8061222731987566
2281,0.7501885936491972
2282,0.12406259152405487
2283,0.07385313274247987
2284,0.9430708181019624
2285,0.2134541251791142
2286,0.0033242090899755464
2287,0.0020355983421940357
2288,0.09892055378804177
2289,0.0008287700807005281
2290,0.3110893991428385
2291,0.08060415451517235
2292,0.15615123662353184
2293,0.856925685598838
2294,0.9969482218646907
2295,0.005905948853570301
2296,0.020818910765264147
2297,0.03094905505698798
2298,0.013692001945523651
2299,0.03927962161008895
2300,0.017535346213161992
2301,0.21996159399110254
2302,0.6980466681042066
2303,0.0005926929025769057
2304,0.0006983524198839496
2305,0.8126386047358213
2306,0.7756114329534834
2307,0.25699943289194993
2308,0.030816341554236164
2309,0.4290738499650359
2310,0.5459292005588848
2311,0.0037741800588585784
2312,0.370891594279751
2313,0.32896371622296616
2314,0.0037830491830284905
2315,0.21483842850628565
2316,0.022556976302939416
2317,0.004962148723953559
2318,0.010837114342117066
2319,0.4492774626417484
2320,0.8649270734134595
2321,0.9934290913844497
2322,0.29415805521279803
2323,0.0004454653177179805
2324,0.5124987768289865
2325,0.03060153208759998
2326,0.00208622372486044
2327,0.002692930671260553
2328,0.022665518069557293
2329,0.08512680165907172
2330,0.004090105024738092
2331,0.029108537516518488
2332,0.15921324130809858
2333,0.9961799923532486
2334,0.08577641451522847
2335,0.011409763586874984
2336,0.017046139813676028
2337,0.04418922338561729
2338,0.7466609985188191
2339,0.02331731353726494
2340,0.024231643281355582
2341,0.45685303527515125
2342,0.05247182194047603
2343,0.0005982544587247293
2344,0.9762148676643552
2345,0.7902157798743368
2346,0.1603935681088228
2347,0.45998952081938693
2348,0.02698831696043881
2349,0.7144282791415502
2350,0.05160474833306078
2351,0.10698376320334448
2352,0.007038112069331203
2353,0.5176986792744658
2354,0.022208519654479137
2355,0.6987130030855707
2356,0.35865037452583753
2357,0.022701894008184034
2358,0.9969985249893261
2359,0.6263339779560516
2360,0.007018914223183526
2361,0.010506354783088213
2362,0.7002222159640608
2363,0.042131788749696676
2364,0.06918152830203972
2365,0.37594091271588614
2366,0.008696575319489619
2367,0.3509059890986882
2368,0.21412805091492418
2369,0.0006505088140540952
2370,0.011130373527874611
2371,0.870468417205821
2372,0.9919677482465866
2373,0.3495698355742622
2374,0.011718062186105977
2375,0.0006133028666131054
2376,0.11360204037150984
2377,0.05102504740325435
2378,0.0003163091339626828
2379,0.9822169446798578
2380,0.34785538297517143
2381,0.058220066402103685
2382,0.006903774405226181
2383,0.3210743148816935
2384,0.19141325536898662
2385,0.9492385214382407
2386,0.009365593266617688
2387,0.7453448390795943
2388,0.5582584643545955
2389,0.3882371691225819
2390,0.5074812108164523
2391,0.29428909104473355
2392,0.719182715201018
2393,0.6590531614617607
2394,0.05861523072998929
2395,0.28720715981994516
2396,0.06834724655835829
2397,0.16624648905207517
2398,0.0050185715310922365
2399,0.06900463934785678
